,date,ML,Low,High
North Carolina,2020-05-20,1.1300000000000001,1.01,1.25
North Carolina,2020-05-21,1.1,0.98,1.22
North Carolina,2020-05-22,1.09,0.98,1.22
North Carolina,2020-05-23,1.06,0.9400000000000001,1.18
North Carolina,2020-05-24,1.04,0.92,1.16
North Carolina,2020-05-25,1.01,0.89,1.12
North Carolina,2020-05-26,1.02,0.9,1.1300000000000001
North Carolina,2020-05-27,1.03,0.91,1.1400000000000001
North Carolina,2020-05-28,1.09,0.97,1.2
North Carolina,2020-05-29,1.11,1.0,1.23
North Carolina,2020-05-30,1.1500000000000001,1.04,1.26
North Carolina,2020-05-31,1.17,1.06,1.28
North Carolina,2020-06-01,1.19,1.08,1.29
North Carolina,2020-06-02,1.19,1.09,1.3
North Carolina,2020-06-03,1.2,1.1,1.3
North Carolina,2020-06-04,1.17,1.07,1.27
North Carolina,2020-06-05,1.1500000000000001,1.05,1.25
North Carolina,2020-06-06,1.11,1.01,1.2
North Carolina,2020-06-07,1.08,0.99,1.18
North Carolina,2020-06-08,1.07,0.97,1.16
North Carolina,2020-06-09,1.08,0.99,1.18
North Carolina,2020-06-10,1.08,0.99,1.18
North Carolina,2020-06-11,1.11,1.02,1.2
North Carolina,2020-06-12,1.12,1.03,1.21
North Carolina,2020-06-13,1.12,1.03,1.21
North Carolina,2020-06-14,1.11,1.03,1.21
North Carolina,2020-06-15,1.08,0.99,1.16
North Carolina,2020-06-16,1.04,0.9500000000000001,1.12
North Carolina,2020-06-17,1.02,0.93,1.1
North Carolina,2020-06-18,1.0,0.91,1.08
North Carolina,2020-06-19,0.99,0.9,1.07
North Carolina,2020-06-20,0.99,0.91,1.08
North Carolina,2020-06-21,1.01,0.92,1.09
North Carolina,2020-06-22,1.03,0.9400000000000001,1.11
North Carolina,2020-06-23,1.05,0.96,1.1300000000000001
North Carolina,2020-06-24,1.05,0.96,1.1300000000000001
North Carolina,2020-06-25,1.05,0.96,1.1300000000000001
North Carolina,2020-06-26,1.06,0.97,1.1400000000000001
North Carolina,2020-06-27,1.07,0.99,1.16
North Carolina,2020-06-28,1.09,1.01,1.18
North Carolina,2020-06-29,1.12,1.04,1.2
North Carolina,2020-06-30,1.1300000000000001,1.05,1.21
North Carolina,2020-07-01,1.1300000000000001,1.05,1.21
North Carolina,2020-07-02,1.09,1.02,1.18
North Carolina,2020-07-03,1.06,0.99,1.1500000000000001
North Carolina,2020-07-04,1.04,0.96,1.12
North Carolina,2020-07-05,1.01,0.93,1.08
North Carolina,2020-07-06,1.0,0.92,1.07
North Carolina,2020-07-07,1.0,0.92,1.07
North Carolina,2020-07-08,1.03,0.9500000000000001,1.1
North Carolina,2020-07-09,1.07,1.0,1.1500000000000001
North Carolina,2020-07-10,1.1,1.03,1.18
North Carolina,2020-07-11,1.1400000000000001,1.07,1.22
North Carolina,2020-07-12,1.1500000000000001,1.08,1.23
North Carolina,2020-07-13,1.1400000000000001,1.07,1.21
North Carolina,2020-07-14,1.12,1.05,1.19
North Carolina,2020-07-15,1.09,1.02,1.16
North Carolina,2020-07-16,1.06,0.99,1.1300000000000001
North Carolina,2020-07-17,1.03,0.96,1.1
North Carolina,2020-07-18,0.99,0.92,1.06
North Carolina,2020-07-19,0.97,0.9,1.04
North Carolina,2020-07-20,0.96,0.89,1.03
North Carolina,2020-07-21,0.97,0.9,1.04
North Carolina,2020-07-22,0.97,0.9,1.04
North Carolina,2020-07-23,0.98,0.91,1.05
North Carolina,2020-07-24,0.99,0.92,1.06
North Carolina,2020-07-25,0.99,0.92,1.06
North Carolina,2020-07-26,0.98,0.91,1.05
North Carolina,2020-07-27,0.99,0.92,1.06
North Carolina,2020-07-28,0.99,0.92,1.06
North Carolina,2020-07-29,0.99,0.92,1.06
North Carolina,2020-07-30,0.98,0.91,1.05
North Carolina,2020-07-31,0.9500000000000001,0.88,1.02
North Carolina,2020-08-01,0.9400000000000001,0.86,1.0
North Carolina,2020-08-02,0.92,0.85,1.0
North Carolina,2020-08-03,0.9,0.8200000000000001,0.97
North Carolina,2020-08-04,0.89,0.81,0.96
North Carolina,2020-08-05,0.89,0.8200000000000001,0.97
North Carolina,2020-08-06,0.91,0.8300000000000001,0.98
North Carolina,2020-08-07,0.92,0.84,1.0
North Carolina,2020-08-08,0.92,0.84,1.0
North Carolina,2020-08-09,0.92,0.85,1.01
North Carolina,2020-08-10,0.91,0.8300000000000001,0.99
North Carolina,2020-08-11,0.91,0.8300000000000001,0.99
North Carolina,2020-08-12,0.9,0.81,0.97
North Carolina,2020-08-13,0.9,0.81,0.97
North Carolina,2020-08-14,0.91,0.8300000000000001,1.0
North Carolina,2020-08-15,0.93,0.84,1.01
North Carolina,2020-08-16,0.9400000000000001,0.86,1.03
North Carolina,2020-08-17,0.99,0.9,1.07
North Carolina,2020-08-18,1.03,0.9400000000000001,1.11
North Carolina,2020-08-19,1.07,0.98,1.1500000000000001
North Carolina,2020-08-20,1.09,1.01,1.18
North Carolina,2020-08-21,1.12,1.03,1.19
North Carolina,2020-08-22,1.1300000000000001,1.04,1.2
North Carolina,2020-08-23,1.1300000000000001,1.05,1.21
North Carolina,2020-08-24,1.11,1.04,1.2
North Carolina,2020-08-25,1.08,1.0,1.16
North Carolina,2020-08-26,1.06,0.98,1.1300000000000001
North Carolina,2020-08-27,1.03,0.9500000000000001,1.1
North Carolina,2020-08-28,1.01,0.93,1.08
North Carolina,2020-08-29,1.02,0.9400000000000001,1.09
North Carolina,2020-08-30,1.02,0.9400000000000001,1.09
North Carolina,2020-08-31,1.01,0.93,1.08
North Carolina,2020-09-01,1.02,0.9500000000000001,1.1
North Carolina,2020-09-02,0.99,0.91,1.06
North Carolina,2020-09-03,0.97,0.89,1.04
North Carolina,2020-09-04,0.9400000000000001,0.86,1.01
North Carolina,2020-09-05,0.89,0.81,0.97
North Carolina,2020-09-06,0.86,0.78,0.9400000000000001
North Carolina,2020-09-07,0.8300000000000001,0.75,0.91
North Carolina,2020-09-08,0.79,0.71,0.88
North Carolina,2020-09-09,0.81,0.73,0.9
North Carolina,2020-09-10,0.8300000000000001,0.74,0.91
North Carolina,2020-09-11,0.88,0.79,0.97
North Carolina,2020-09-12,0.9400000000000001,0.86,1.04
North Carolina,2020-09-13,0.99,0.91,1.09
North Carolina,2020-09-14,1.04,0.9500000000000001,1.1300000000000001
North Carolina,2020-09-15,1.06,0.98,1.16
North Carolina,2020-09-16,1.05,0.96,1.1300000000000001
North Carolina,2020-09-17,1.04,0.9500000000000001,1.12
North Carolina,2020-09-18,1.01,0.92,1.09
North Carolina,2020-09-19,1.0,0.91,1.08
North Carolina,2020-09-20,0.99,0.9,1.07
North Carolina,2020-09-21,1.0,0.92,1.09
North Carolina,2020-09-22,1.1500000000000001,1.06,1.23
North Carolina,2020-09-23,1.27,1.19,1.36
North Carolina,2020-09-24,1.35,1.28,1.44
North Carolina,2020-09-25,1.37,1.29,1.44
North Carolina,2020-09-26,1.29,1.22,1.37
North Carolina,2020-09-27,1.2,1.12,1.26
North Carolina,2020-09-28,1.11,1.04,1.18
North Carolina,2020-09-29,0.9500000000000001,0.88,1.02
North Carolina,2020-09-30,0.9,0.8300000000000001,0.97
North Carolina,2020-10-01,0.8300000000000001,0.76,0.91
North Carolina,2020-10-02,0.81,0.74,0.89
North Carolina,2020-10-03,0.86,0.78,0.93
North Carolina,2020-10-04,0.9500000000000001,0.87,1.02
North Carolina,2020-10-05,1.04,0.97,1.12
North Carolina,2020-10-06,1.1400000000000001,1.07,1.22
North Carolina,2020-10-07,1.12,1.05,1.2
North Carolina,2020-10-08,1.12,1.05,1.19
North Carolina,2020-10-09,1.08,1.01,1.1500000000000001
North Carolina,2020-10-10,1.07,1.0,1.1400000000000001
North Carolina,2020-10-11,1.05,0.98,1.12
North Carolina,2020-10-12,1.04,0.97,1.11
North Carolina,2020-10-13,1.04,0.97,1.11
North Carolina,2020-10-14,1.04,0.97,1.11
North Carolina,2020-10-15,1.05,0.98,1.12
North Carolina,2020-10-16,1.07,1.0,1.1400000000000001
North Carolina,2020-10-17,1.05,0.98,1.12
North Carolina,2020-10-18,1.03,0.97,1.11
North Carolina,2020-10-19,1.01,0.9400000000000001,1.08
North Carolina,2020-10-20,0.98,0.91,1.05
North Carolina,2020-10-21,0.98,0.91,1.05
North Carolina,2020-10-22,0.97,0.91,1.05
North Carolina,2020-10-23,1.0,0.93,1.07
North Carolina,2020-10-24,1.03,0.96,1.1
North Carolina,2020-10-25,1.06,0.99,1.1300000000000001
North Carolina,2020-10-26,1.09,1.02,1.1500000000000001
North Carolina,2020-10-27,1.11,1.05,1.18
North Carolina,2020-10-28,1.1,1.04,1.17
North Carolina,2020-10-29,1.1,1.03,1.16
North Carolina,2020-10-30,1.07,1.0,1.1300000000000001
North Carolina,2020-10-31,1.04,0.97,1.1
North Carolina,2020-11-01,1.02,0.96,1.09
North Carolina,2020-11-02,1.01,0.9500000000000001,1.08
North Carolina,2020-11-03,1.01,0.9500000000000001,1.08
North Carolina,2020-11-04,1.02,0.96,1.09
North Carolina,2020-11-05,1.02,0.9500000000000001,1.08
North Carolina,2020-11-06,1.01,0.9500000000000001,1.08
North Carolina,2020-11-07,1.02,0.9500000000000001,1.08
North Carolina,2020-11-08,1.02,0.96,1.09
North Carolina,2020-11-09,1.03,0.97,1.1
North Carolina,2020-11-10,1.04,0.97,1.09
North Carolina,2020-11-11,1.05,0.98,1.1
North Carolina,2020-11-12,1.06,0.99,1.11
North Carolina,2020-11-13,1.08,1.02,1.1400000000000001
North Carolina,2020-11-14,1.1,1.04,1.16
North Carolina,2020-11-15,1.1400000000000001,1.08,1.2
North Carolina,2020-11-16,1.1400000000000001,1.09,1.21
North Carolina,2020-11-17,1.16,1.1,1.21
North Carolina,2020-11-18,1.1500000000000001,1.09,1.2
North Carolina,2020-11-19,1.1400000000000001,1.09,1.2
North Carolina,2020-11-20,1.12,1.07,1.18
North Carolina,2020-11-21,1.11,1.06,1.17
North Carolina,2020-11-22,1.1,1.04,1.1500000000000001
North Carolina,2020-11-23,1.05,0.99,1.1
North Carolina,2020-11-24,1.03,0.98,1.09
North Carolina,2020-11-25,1.02,0.97,1.08
North Carolina,2020-11-26,1.01,0.96,1.07
North Carolina,2020-11-27,1.02,0.97,1.07
North Carolina,2020-11-28,1.02,0.97,1.08
North Carolina,2020-11-29,1.0,0.9500000000000001,1.05
North Carolina,2020-11-30,1.07,1.02,1.12
North Carolina,2020-12-01,1.07,1.01,1.11
North Carolina,2020-12-02,1.12,1.07,1.17
North Carolina,2020-12-03,1.17,1.12,1.22
North Carolina,2020-12-04,1.2,1.1500000000000001,1.25
North Carolina,2020-12-05,1.21,1.16,1.25
North Carolina,2020-12-06,1.23,1.19,1.28
North Carolina,2020-12-07,1.21,1.16,1.25
North Carolina,2020-12-08,1.21,1.17,1.26
North Carolina,2020-12-09,1.18,1.1300000000000001,1.22
North Carolina,2020-12-10,1.1400000000000001,1.09,1.17
North Carolina,2020-12-11,1.1,1.06,1.1400000000000001
North Carolina,2020-12-12,1.07,1.03,1.11
North Carolina,2020-12-13,1.04,0.99,1.07
North Carolina,2020-12-14,1.02,0.98,1.06
North Carolina,2020-12-15,1.01,0.97,1.05
North Carolina,2020-12-16,1.01,0.97,1.05
North Carolina,2020-12-17,1.02,0.98,1.06
North Carolina,2020-12-18,1.02,0.98,1.06
North Carolina,2020-12-19,1.03,0.99,1.07
North Carolina,2020-12-20,1.03,0.99,1.07
North Carolina,2020-12-21,1.0,0.96,1.04
North Carolina,2020-12-22,0.9,0.85,0.93
North Carolina,2020-12-23,0.89,0.84,0.92
North Carolina,2020-12-24,0.85,0.81,0.89
North Carolina,2020-12-25,0.88,0.8300000000000001,0.91
North Carolina,2020-12-26,0.91,0.87,0.96
North Carolina,2020-12-27,0.96,0.92,1.01
North Carolina,2020-12-28,1.04,1.0,1.09
North Carolina,2020-12-29,1.12,1.08,1.16
North Carolina,2020-12-30,1.12,1.08,1.16
North Carolina,2020-12-31,1.19,1.1500000000000001,1.23
North Carolina,2021-01-01,1.21,1.16,1.24
North Carolina,2021-01-02,1.2,1.16,1.24
North Carolina,2021-01-03,1.1500000000000001,1.11,1.19
North Carolina,2021-01-04,1.12,1.08,1.1500000000000001
North Carolina,2021-01-05,1.1400000000000001,1.1,1.17
North Carolina,2021-01-06,1.1300000000000001,1.09,1.16
North Carolina,2021-01-07,1.1300000000000001,1.09,1.16
North Carolina,2021-01-08,1.12,1.08,1.1500000000000001
North Carolina,2021-01-09,1.09,1.06,1.1300000000000001
North Carolina,2021-01-10,1.07,1.04,1.11
North Carolina,2021-01-11,1.03,0.99,1.06
North Carolina,2021-01-12,0.98,0.9500000000000001,1.02
North Carolina,2021-01-13,0.97,0.93,1.0
North Carolina,2021-01-14,0.92,0.88,0.9500000000000001
North Carolina,2021-01-15,0.86,0.8200000000000001,0.89
North Carolina,2021-01-16,0.8300000000000001,0.79,0.86
North Carolina,2021-01-17,0.84,0.8,0.87
North Carolina,2021-01-18,0.87,0.8300000000000001,0.91
North Carolina,2021-01-19,0.91,0.87,0.9500000000000001
North Carolina,2021-01-20,0.96,0.92,1.0
North Carolina,2021-01-21,0.98,0.9400000000000001,1.02
North Carolina,2021-01-22,1.01,0.97,1.05
North Carolina,2021-01-23,0.98,0.9400000000000001,1.02
North Carolina,2021-01-24,0.9500000000000001,0.91,0.99
North Carolina,2021-01-25,0.9500000000000001,0.9,0.98
North Carolina,2021-01-26,0.91,0.87,0.9500000000000001
North Carolina,2021-01-27,0.86,0.81,0.89
North Carolina,2021-01-28,0.85,0.81,0.89
North Carolina,2021-01-29,0.84,0.8,0.88
North Carolina,2021-01-30,0.89,0.85,0.9400000000000001
North Carolina,2021-01-31,0.99,0.9500000000000001,1.04
North Carolina,2021-02-01,1.06,1.02,1.11
North Carolina,2021-02-02,1.1,1.06,1.1400000000000001
North Carolina,2021-02-03,1.1400000000000001,1.1,1.18
North Carolina,2021-02-04,1.07,1.03,1.11
North Carolina,2021-02-05,1.02,0.97,1.05
North Carolina,2021-02-06,0.9500000000000001,0.91,0.99
North Carolina,2021-02-07,0.84,0.8,0.88
North Carolina,2021-02-08,0.77,0.73,0.8200000000000001
North Carolina,2021-02-09,0.72,0.67,0.76
North Carolina,2021-02-10,0.67,0.62,0.71
North Carolina,2021-02-11,0.7000000000000001,0.65,0.75
North Carolina,2021-02-12,0.74,0.6900000000000001,0.79
North Carolina,2021-02-13,0.79,0.74,0.84
North Carolina,2021-02-14,0.86,0.8,0.9
North Carolina,2021-02-15,0.87,0.81,0.91
North Carolina,2021-02-16,0.87,0.81,0.91
North Carolina,2021-02-17,0.87,0.81,0.92
North Carolina,2021-02-18,0.88,0.8200000000000001,0.93
North Carolina,2021-02-19,0.88,0.8200000000000001,0.93
North Carolina,2021-02-20,0.89,0.8300000000000001,0.9400000000000001
North Carolina,2021-02-21,0.9,0.84,0.9500000000000001
North Carolina,2021-02-22,0.91,0.85,0.96
North Carolina,2021-02-23,0.92,0.86,0.98
North Carolina,2021-02-24,0.91,0.85,0.97
North Carolina,2021-02-25,0.88,0.8200000000000001,0.9400000000000001
North Carolina,2021-02-26,0.87,0.8,0.92
North Carolina,2021-02-27,0.86,0.8,0.92
North Carolina,2021-02-28,0.85,0.79,0.91
North Carolina,2021-03-01,0.87,0.81,0.9400000000000001
North Carolina,2021-03-02,0.88,0.81,0.9400000000000001
North Carolina,2021-03-03,0.87,0.81,0.9400000000000001
North Carolina,2021-03-04,0.88,0.81,0.9400000000000001
North Carolina,2021-03-05,0.85,0.78,0.91
North Carolina,2021-03-06,0.85,0.78,0.92
North Carolina,2021-03-07,0.87,0.8,0.9400000000000001
North Carolina,2021-03-08,0.87,0.8,0.9400000000000001
North Carolina,2021-03-09,0.88,0.81,0.9500000000000001
North Carolina,2021-03-10,0.87,0.8,0.9400000000000001
North Carolina,2021-03-11,0.87,0.8,0.9500000000000001
North Carolina,2021-03-12,0.89,0.8200000000000001,0.97
North Carolina,2021-03-13,0.93,0.86,1.01
North Carolina,2021-03-14,0.97,0.89,1.04
North Carolina,2021-03-15,1.02,0.9400000000000001,1.09
North Carolina,2021-03-16,1.03,0.96,1.11
North Carolina,2021-03-17,1.06,0.99,1.1400000000000001
North Carolina,2021-03-18,1.06,0.99,1.1400000000000001
North Carolina,2021-03-19,1.06,0.99,1.1400000000000001
North Carolina,2021-03-20,1.04,0.97,1.12
North Carolina,2021-03-21,1.03,0.96,1.11
North Carolina,2021-03-22,1.01,0.93,1.08
North Carolina,2021-03-23,1.0,0.93,1.08
North Carolina,2021-03-24,0.9500000000000001,0.88,1.03
North Carolina,2021-03-25,0.92,0.85,1.0
North Carolina,2021-03-26,0.9500000000000001,0.87,1.02
North Carolina,2021-03-27,0.99,0.92,1.07
North Carolina,2021-03-28,1.04,0.97,1.12
North Carolina,2021-03-29,1.1,1.02,1.17
North Carolina,2021-03-30,1.05,0.98,1.1300000000000001
North Carolina,2021-03-31,1.01,0.9400000000000001,1.09
North Carolina,2021-04-01,0.92,0.85,1.0
North Carolina,2021-04-02,0.87,0.8,0.9500000000000001
North Carolina,2021-04-03,0.9,0.8200000000000001,0.97
North Carolina,2021-04-04,0.9400000000000001,0.86,1.01
North Carolina,2021-04-05,0.97,0.9,1.05
North Carolina,2021-04-06,1.06,0.98,1.1300000000000001
North Carolina,2021-04-07,1.08,1.0,1.1500000000000001
North Carolina,2021-04-08,1.12,1.04,1.19
North Carolina,2021-04-09,1.12,1.05,1.2
North Carolina,2021-04-10,1.1300000000000001,1.05,1.19
North Carolina,2021-04-11,1.12,1.05,1.19
North Carolina,2021-04-12,1.11,1.04,1.18
North Carolina,2021-04-13,1.09,1.02,1.16
North Carolina,2021-04-14,1.16,1.09,1.23
North Carolina,2021-04-15,1.24,1.18,1.31
North Dakota,2020-03-15,2.0,0.34,6.43
North Dakota,2020-03-16,2.35,0.48,5.72
North Dakota,2020-03-17,2.43,0.64,4.98
North Dakota,2020-03-18,2.64,0.87,4.67
North Dakota,2020-03-19,2.16,0.75,3.8200000000000003
North Dakota,2020-03-20,1.92,0.6900000000000001,3.37
North Dakota,2020-03-21,1.67,0.5700000000000001,2.95
North Dakota,2020-03-22,1.45,0.11,2.71
North Dakota,2020-03-23,1.28,0.06,2.47
North Dakota,2020-03-24,1.3800000000000001,0.15,2.59
North Dakota,2020-03-25,1.46,0.22,2.62
North Dakota,2020-03-26,1.6,0.4,2.73
North Dakota,2020-03-27,1.6,0.48,2.67
North Dakota,2020-03-28,1.6600000000000001,0.63,2.67
North Dakota,2020-03-29,1.6300000000000001,0.67,2.56
North Dakota,2020-03-30,1.54,0.65,2.42
North Dakota,2020-03-31,1.43,0.5700000000000001,2.24
North Dakota,2020-04-01,1.26,0.44,2.05
North Dakota,2020-04-02,1.21,0.42,1.99
North Dakota,2020-04-03,1.16,0.4,1.94
North Dakota,2020-04-04,1.11,0.36,1.87
North Dakota,2020-04-05,1.07,0.32,1.81
North Dakota,2020-04-06,1.07,0.33,1.81
North Dakota,2020-04-07,1.0,0.28,1.75
North Dakota,2020-04-08,1.0,0.28,1.75
North Dakota,2020-04-09,0.93,0.19,1.6400000000000001
North Dakota,2020-04-10,0.93,0.18,1.6400000000000001
North Dakota,2020-04-11,0.96,0.21,1.69
North Dakota,2020-04-12,1.0,0.24,1.73
North Dakota,2020-04-13,1.04,0.3,1.8
North Dakota,2020-04-14,1.22,0.47000000000000003,1.95
North Dakota,2020-04-15,1.47,0.76,2.16
North Dakota,2020-04-16,1.7,1.06,2.35
North Dakota,2020-04-17,1.8,1.22,2.39
North Dakota,2020-04-18,1.72,1.2,2.27
North Dakota,2020-04-19,1.58,1.08,2.07
North Dakota,2020-04-20,1.42,0.9500000000000001,1.8900000000000001
North Dakota,2020-04-21,1.25,0.79,1.7
North Dakota,2020-04-22,1.08,0.63,1.53
North Dakota,2020-04-23,0.99,0.52,1.42
North Dakota,2020-04-24,0.96,0.51,1.42
North Dakota,2020-04-25,1.0,0.55,1.46
North Dakota,2020-04-26,1.07,0.62,1.52
North Dakota,2020-04-27,1.1400000000000001,0.71,1.6
North Dakota,2020-04-28,1.16,0.73,1.6
North Dakota,2020-04-29,1.1500000000000001,0.73,1.58
North Dakota,2020-04-30,1.07,0.64,1.48
North Dakota,2020-05-01,0.9500000000000001,0.54,1.3900000000000001
North Dakota,2020-05-02,0.87,0.44,1.3
North Dakota,2020-05-03,0.8200000000000001,0.37,1.25
North Dakota,2020-05-04,0.8200000000000001,0.37,1.27
North Dakota,2020-05-05,0.91,0.45,1.36
North Dakota,2020-05-06,0.97,0.53,1.45
North Dakota,2020-05-07,1.04,0.58,1.49
North Dakota,2020-05-08,1.05,0.61,1.52
North Dakota,2020-05-09,1.01,0.55,1.45
North Dakota,2020-05-10,1.01,0.56,1.46
North Dakota,2020-05-11,1.04,0.6,1.5
North Dakota,2020-05-12,1.05,0.6,1.49
North Dakota,2020-05-13,1.1400000000000001,0.71,1.59
North Dakota,2020-05-14,1.19,0.78,1.6400000000000001
North Dakota,2020-05-15,1.21,0.8,1.6400000000000001
North Dakota,2020-05-16,1.21,0.8,1.61
North Dakota,2020-05-17,1.2,0.79,1.58
North Dakota,2020-05-18,1.21,0.8200000000000001,1.59
North Dakota,2020-05-19,1.24,0.87,1.62
North Dakota,2020-05-20,1.22,0.86,1.59
North Dakota,2020-05-21,1.19,0.8300000000000001,1.54
North Dakota,2020-05-22,1.1500000000000001,0.81,1.51
North Dakota,2020-05-23,1.04,0.7000000000000001,1.4000000000000001
North Dakota,2020-05-24,0.89,0.55,1.26
North Dakota,2020-05-25,0.7000000000000001,0.34,1.07
North Dakota,2020-05-26,0.51,0.13,0.89
North Dakota,2020-05-27,0.37,0.02,0.75
North Dakota,2020-05-28,0.25,0.0,0.67
North Dakota,2020-05-29,0.21,0.0,0.6900000000000001
North Dakota,2020-05-30,0.44,0.02,0.93
North Dakota,2020-05-31,0.76,0.2,1.3
North Dakota,2020-06-01,1.04,0.49,1.61
North Dakota,2020-06-02,1.2,0.65,1.74
North Dakota,2020-06-03,1.22,0.6900000000000001,1.75
North Dakota,2020-06-04,1.23,0.71,1.74
North Dakota,2020-06-05,1.18,0.6900000000000001,1.7
North Dakota,2020-06-06,1.11,0.63,1.6300000000000001
North Dakota,2020-06-07,1.08,0.6,1.59
North Dakota,2020-06-08,1.08,0.6,1.58
North Dakota,2020-06-09,1.03,0.54,1.51
North Dakota,2020-06-10,0.98,0.49,1.46
North Dakota,2020-06-11,0.9400000000000001,0.45,1.43
North Dakota,2020-06-12,0.91,0.41000000000000003,1.4000000000000001
North Dakota,2020-06-13,0.85,0.36,1.37
North Dakota,2020-06-14,0.85,0.35000000000000003,1.3800000000000001
North Dakota,2020-06-15,0.86,0.35000000000000003,1.4000000000000001
North Dakota,2020-06-16,0.91,0.39,1.45
North Dakota,2020-06-17,0.9500000000000001,0.42,1.49
North Dakota,2020-06-18,0.9400000000000001,0.4,1.47
North Dakota,2020-06-19,0.9400000000000001,0.41000000000000003,1.49
North Dakota,2020-06-20,0.9400000000000001,0.41000000000000003,1.5
North Dakota,2020-06-21,0.96,0.41000000000000003,1.5
North Dakota,2020-06-22,0.96,0.42,1.52
North Dakota,2020-06-23,0.96,0.4,1.5
North Dakota,2020-06-24,0.98,0.44,1.55
North Dakota,2020-06-25,1.0,0.45,1.56
North Dakota,2020-06-26,1.04,0.48,1.58
North Dakota,2020-06-27,1.1300000000000001,0.6,1.69
North Dakota,2020-06-28,1.17,0.63,1.69
North Dakota,2020-06-29,1.2,0.6900000000000001,1.73
North Dakota,2020-06-30,1.24,0.74,1.75
North Dakota,2020-07-01,1.24,0.76,1.74
North Dakota,2020-07-02,1.24,0.77,1.72
North Dakota,2020-07-03,1.21,0.74,1.6600000000000001
North Dakota,2020-07-04,1.1500000000000001,0.7000000000000001,1.61
North Dakota,2020-07-05,1.1400000000000001,0.7000000000000001,1.59
North Dakota,2020-07-06,1.16,0.72,1.59
North Dakota,2020-07-07,1.19,0.76,1.61
North Dakota,2020-07-08,1.26,0.86,1.69
North Dakota,2020-07-09,1.32,0.91,1.7
North Dakota,2020-07-10,1.37,1.0,1.76
North Dakota,2020-07-11,1.36,1.01,1.74
North Dakota,2020-07-12,1.32,0.98,1.68
North Dakota,2020-07-13,1.26,0.93,1.61
North Dakota,2020-07-14,1.21,0.89,1.55
North Dakota,2020-07-15,1.16,0.85,1.5
North Dakota,2020-07-16,1.1300000000000001,0.8300000000000001,1.47
North Dakota,2020-07-17,1.11,0.81,1.44
North Dakota,2020-07-18,1.12,0.8300000000000001,1.45
North Dakota,2020-07-19,1.1500000000000001,0.86,1.47
North Dakota,2020-07-20,1.17,0.87,1.46
North Dakota,2020-07-21,1.17,0.88,1.46
North Dakota,2020-07-22,1.16,0.88,1.45
North Dakota,2020-07-23,1.1400000000000001,0.87,1.43
North Dakota,2020-07-24,1.11,0.8300000000000001,1.3800000000000001
North Dakota,2020-07-25,1.1,0.84,1.3900000000000001
North Dakota,2020-07-26,1.07,0.8,1.34
North Dakota,2020-07-27,1.03,0.77,1.31
North Dakota,2020-07-28,1.01,0.75,1.29
North Dakota,2020-07-29,0.99,0.73,1.27
North Dakota,2020-07-30,0.9500000000000001,0.68,1.22
North Dakota,2020-07-31,0.9400000000000001,0.68,1.23
