2020-03-06,Connecticut,USA,2020-03-07 01:00:00 * CTY: Fairfield 1,1,0,0
2020-03-06,South Carolina,USA,2020-03-07 03:00:00 * CTY: Kershaw 1; Charleston 1,2,0,0
2020-03-06,Hawaii,USA,2020-03-07 03:00:00,1,0,0
2020-03-06,Utah,USA,2020-03-07 03:00:00i * CTY: Davis 1,1,0,0
2020-03-06,Nebraska,USA,2020-03-07 03:00:00i * CTY: Douglas 1,1,0,0
2020-03-07,Diamond Princess,USA,2020-03-02 17:00:00,45,0,0
2020-03-07,Wuhan Evacuee,USA,2020-03-02 17:00:00,3,0,0
2020-03-07,Washington,USA,2020-03-07 03:00:00 * CTY: Snohomish 27; King 71; Grant 1; Five Florida residents; Jefferson 1; Pierce 1; Clark 1; Kittitas 1,108,16,1
2020-03-07,California,USA,2020-03-07 23:00:00 * CTY: Santa Clara 33; Los Angeles 14; San Diego 3; Orange 3; Placer 5; San Benito 2; San Mateo 2; San Francisco 9; Sacramento 2; Contra Costa 4; Humboldt 1; Berkeley 1; Sonoma 1; Yolo 1; Alameda 1; Madera 1; Santa Cruz 1; Gilroy 1,84,1,2
2020-03-07,New York,USA,2020-03-08 01:00:00 * CTY: NYC 11; Westchester 70; Nassau 4; Rockland 2; Saratoga 2,89,0,0
2020-03-07,Massachusetts,USA,2020-03-08 01:00:00 * CTY: Boston 4; Norfolk 1; Middlesex 7; Berkshire 1; Wellesley 1,14,0,1
2020-03-07,Illinois,USA,2020-03-07 03:00:00 * CTY: Chicago 4; Cook 2,6,0,2
2020-03-07,Texas,USA,2020-03-07 03:00:00 * CTY: Fort Bend 3; Harris 3; Houston 2; Montgomery 1 (possible case),9,0,0
2020-03-07,Florida,USA,2020-03-08 01:00:00 * CTY: Sarasota 1; Hillsborough 2; Santa Rosa 1; Broward 2; Lee 2; Charlotte 1; Okaloosa 1; Volusia 1,11,2,0
2020-03-07,New Jersey,USA,2020-03-07 01:00:00 * CTY: Bergen 3; Camden 1,4,0,0
2020-03-07,Arizona,USA,2020-03-07 18:30:00 * CTY: Tempe 1; Maricopa 2 (1 presumptively positive); Pinal 2,5,0,1
2020-03-07,Wisconsin,USA,2020-02-05 21:53:00 * CTY: Dane 1,1,0,1
2020-03-07,Oregon,USA,2020-03-07 20:00:00 * CTY: Washington 4; Jackson 2; Klamath 1,7,0,0
2020-03-07,Rhode Island,USA,2020-03-07 03:00:00 * CTY: Providence 3,3,0,0
2020-03-07,New Hampshire,USA,2020-03-04 03:00:00 * CNTY: Grafton 2,2,0,0
